,Age,Years of Experience,Bachelor,High_School,Master,PhD,Female,Male,Other,Salary
479,27.0,2.0,0,0,0,1,0,1,0,115000.0
480,29.0,4.0,1,0,0,0,1,0,0,140000.0
481,34.0,9.0,1,0,0,0,0,1,0,185000.0
482,25.0,1.0,0,0,1,0,1,0,0,100000.0
483,33.0,8.0,0,0,0,1,0,1,0,190000.0
484,31.0,6.0,1,0,0,0,1,0,0,155000.0
485,28.0,3.0,0,0,1,0,0,1,0,130000.0
486,30.0,5.0,1,0,0,0,1,0,0,145000.0
487,27.0,2.0,0,0,0,1,0,1,0,115000.0
488,29.0,4.0,1,0,0,0,1,0,0,140000.0
489,34.0,9.0,1,0,0,0,0,1,0,185000.0
490,25.0,1.0,0,0,1,0,1,0,0,100000.0
491,33.0,8.0,0,0,0,1,0,1,0,190000.0
492,31.0,6.0,1,0,0,0,1,0,0,155000.0
493,28.0,3.0,0,0,1,0,0,1,0,130000.0
494,30.0,5.0,1,0,0,0,1,0,0,145000.0
495,27.0,2.0,0,0,0,1,0,1,0,115000.0
496,29.0,4.0,1,0,0,0,1,0,0,140000.0
497,34.0,9.0,1,0,0,0,0,1,0,185000.0
498,25.0,1.0,0,0,1,0,1,0,0,100000.0
499,33.0,8.0,0,0,0,1,0,1,0,190000.0
500,31.0,6.0,1,0,0,0,1,0,0,155000.0
501,28.0,3.0,0,0,1,0,0,1,0,130000.0
502,30.0,5.0,1,0,0,0,1,0,0,145000.0
503,27.0,2.0,0,0,0,1,0,1,0,115000.0
504,29.0,4.0,1,0,0,0,1,0,0,140000.0
505,34.0,9.0,1,0,0,0,0,1,0,185000.0
506,26.0,3.0,1,0,0,0,0,1,0,130000.0
507,29.0,6.0,0,0,1,0,1,0,0,180000.0
508,32.0,8.0,1,0,0,0,0,1,0,190000.0
509,27.0,4.0,1,0,0,0,1,0,0,150000.0
510,24.0,1.0,1,0,0,0,0,1,0,90000.0
511,31.0,9.0,0,0,1,0,1,0,0,195000.0
512,28.0,5.0,1,0,0,0,0,1,0,160000.0
513,33.0,11.0,0,0,1,0,1,0,0,198000.0
514,25.0,2.0,1,0,0,0,0,1,0,110000.0
515,30.0,7.0,0,0,0,1,1,0,0,185000.0
516,27.0,4.0,1,0,0,0,0,1,0,140000.0
517,34.0,12.0,0,0,1,0,1,0,0,196000.0
518,23.0,1.0,1,0,0,0,0,1,0,95000.0
519,32.0,10.0,0,0,0,1,1,0,0,193000.0
520,29.0,6.0,1,0,0,0,0,1,0,175000.0
521,30.0,5.0,1,0,0,0,1,0,0,160000.0
522,26.0,3.0,1,0,0,0,0,1,0,130000.0
523,31.0,6.0,0,0,1,0,1,0,0,180000.0
524,28.0,5.0,1,0,0,0,0,1,0,160000.0
525,33.0,11.0,0,0,1,0,1,0,0,198000.0
526,24.0,1.0,1,0,0,0,0,1,0,90000.0
527,30.0,7.0,0,0,0,1,1,0,0,185000.0
528,27.0,4.0,1,0,0,0,0,1,0,140000.0
529,34.0,12.0,0,0,1,0,1,0,0,196000.0
530,25.0,2.0,1,0,0,0,0,1,0,110000.0
531,29.0,6.0,0,0,1,0,1,0,0,180000.0
532,32.0,8.0,1,0,0,0,0,1,0,190000.0
533,27.0,4.0,1,0,0,0,1,0,0,150000.0
534,31.0,9.0,1,0,0,0,0,1,0,195000.0
535,28.0,5.0,1,0,0,0,1,0,0,160000.0
536,33.0,11.0,0,0,1,0,0,1,0,198000.0
537,26.0,3.0,1,0,0,0,1,0,0,130000.0
538,30.0,7.0,0,0,0,1,0,1,0,185000.0
539,27.0,4.0,1,0,0,0,1,0,0,140000.0
540,34.0,12.0,0,0,1,0,0,1,0,196000.0
541,25.0,2.0,1,0,0,0,1,0,0,110000.0
542,32.0,8.0,1,0,0,0,0,1,0,190000.0
543,29.0,6.0,0,0,1,0,1,0,0,180000.0
544,30.0,5.0,1,0,0,0,0,1,0,160000.0
545,33.0,11.0,0,0,1,0,1,0,0,198000.0
546,24.0,1.0,1,0,0,0,0,1,0,90000.0
547,31.0,9.0,0,0,0,1,1,0,0,195000.0
548,28.0,5.0,1,0,0,0,0,1,0,160000.0
549,27.0,4.0,1,0,0,0,1,0,0,150000.0
550,26.0,3.0,1,0,0,0,0,1,0,130000.0
551,29.0,6.0,0,0,1,0,1,0,0,180000.0
552,32.0,8.0,1,0,0,0,0,1,0,190000.0
553,33.0,11.0,0,0,1,0,1,0,0,198000.0
554,25.0,2.0,1,0,0,0,0,1,0,110000.0
555,30.0,7.0,0,0,0,1,1,0,0,185000.0
556,27.0,4.0,1,0,0,0,0,1,0,140000.0
557,34.0,12.0,0,0,1,0,1,0,0,196000.0
558,31.0,9.0,1,0,0,0,0,1,0,195000.0
559,28.0,5.0,1,0,0,0,1,0,0,160000.0
560,26.0,3.0,1,0,0,0,0,1,0,130000.0
561,29.0,6.0,0,0,1,0,1,0,0,180000.0
562,32.0,8.0,1,0,0,0,0,1,0,190000.0
563,33.0,11.0,0,0,1,0,1,0,0,198000.0
564,24.0,1.0,1,0,0,0,0,1,0,90000.0
565,27.0,4.0,1,0,0,0,0,1,0,140000.0
566,25.0,2.0,1,0,0,0,1,0,0,110000.0
567,30.0,7.0,0,0,0,1,1,0,0,185000.0
568,31.0,9.0,1,0,0,0,0,1,0,195000.0
569,28.0,5.0,1,0,0,0,1,0,0,160000.0
570,26.0,3.0,1,0,0,0,0,1,0,130000.0
571,29.0,6.0,0,0,1,0,1,0,0,180000.0
572,32.0,8.0,1,0,0,0,0,1,0,190000.0
573,33.0,11.0,0,0,1,0,1,0,0,198000.0
574,24.0,1.0,1,0,0,0,0,1,0,90000.0
575,27.0,4.0,1,0,0,0,0,1,0,140000.0
576,25.0,2.0,1,0,0,0,1,0,0,110000.0
577,30.0,7.0,0,0,0,1,1,0,0,185000.0
578,31.0,9.0,1,0,0,0,0,1,0,195000.0
579,28.0,5.0,1,0,0,0,1,0,0,160000.0
580,26.0,3.0,1,0,0,0,0,1,0,130000.0
581,29.0,6.0,0,0,1,0,1,0,0,180000.0
582,32.0,8.0,1,0,0,0,0,1,0,190000.0
583,33.0,11.0,0,0,1,0,1,0,0,198000.0
584,24.0,1.0,1,0,0,0,0,1,0,90000.0
585,27.0,4.0,1,0,0,0,0,1,0,140000.0
586,25.0,2.0,1,0,0,0,1,0,0,110000.0
587,30.0,7.0,0,0,0,1,1,0,0,185000.0
588,31.0,9.0,1,0,0,0,0,1,0,195000.0
589,28.0,5.0,1,0,0,0,1,0,0,160000.0
590,26.0,3.0,1,0,0,0,0,1,0,130000.0
591,29.0,6.0,0,0,1,0,1,0,0,180000.0
592,32.0,8.0,1,0,0,0,0,1,0,190000.0
593,33.0,11.0,0,0,1,0,1,0,0,198000.0
594,24.0,1.0,1,0,0,0,0,1,0,90000.0
595,27.0,4.0,1,0,0,0,0,1,0,140000.0
596,25.0,2.0,1,0,0,0,0,1,0,125000.0
597,28.0,6.0,0,0,1,0,1,0,0,175000.0
598,30.0,8.0,1,0,0,0,0,1,0,190000.0
599,27.0,4.0,1,0,0,0,1,0,0,150000.0
600,24.0,1.0,1,0,0,0,0,1,0,95000.0
601,31.0,9.0,0,0,1,0,0,1,0,195000.0
602,28.0,5.0,1,0,0,0,0,1,0,160000.0
603,33.0,11.0,0,0,1,0,1,0,0,198000.0
604,26.0,3.0,1,0,0,0,0,1,0,130000.0
605,30.0,7.0,0,0,0,1,1,0,0,185000.0
606,27.0,4.0,1,0,0,0,0,1,0,140000.0
607,34.0,12.0,0,0,1,0,1,0,0,196000.0
608,23.0,1.0,1,0,0,0,0,1,0,90000.0
609,32.0,10.0,0,0,0,1,1,0,0,193000.0
610,29.0,6.0,1,0,0,0,0,1,0,170000.0
611,30.0,5.0,1,0,0,0,1,0,0,160000.0
612,26.0,3.0,1,0,0,0,0,1,0,135000.0
613,31.0,6.0,0,0,1,0,1,0,0,180000.0
614,28.0,5.0,1,0,0,0,0,1,0,160000.0
615,33.0,11.0,0,0,1,0,1,0,0,198000.0
616,24.0,1.0,1,0,0,0,0,1,0,90000.0
617,30.0,7.0,0,0,0,1,1,0,0,185000.0
618,27.0,4.0,1,0,0,0,0,1,0,140000.0
619,34.0,12.0,0,0,1,0,1,0,0,196000.0
620,25.0,2.0,1,0,0,0,0,1,0,115000.0
621,29.0,6.0,0,0,1,0,1,0,0,180000.0
622,32.0,8.0,1,0,0,0,0,1,0,190000.0
623,27.0,4.0,1,0,0,0,1,0,0,150000.0
624,31.0,9.0,1,0,0,0,0,1,0,195000.0
625,28.0,5.0,1,0,0,0,1,0,0,160000.0
626,33.0,11.0,0,0,1,0,0,1,0,198000.0
627,26.0,3.0,1,0,0,0,1,0,0,130000.0
628,30.0,7.0,0,0,0,1,0,1,0,185000.0
629,27.0,4.0,1,0,0,0,1,0,0,140000.0
630,34.0,12.0,0,0,1,0,0,1,0,196000.0
631,25.0,2.0,1,0,0,0,1,0,0,110000.0
632,32.0,8.0,1,0,0,0,0,1,0,190000.0
633,29.0,6.0,0,0,1,0,1,0,0,180000.0
634,30.0,5.0,1,0,0,0,0,1,0,160000.0
635,33.0,11.0,0,0,1,0,1,0,0,198000.0
636,24.0,1.0,1,0,0,0,0,1,0,90000.0
637,31.0,9.0,0,0,0,1,1,0,0,195000.0
638,28.0,5.0,1,0,0,0,0,1,0,160000.0
639,27.0,4.0,1,0,0,0,1,0,0,150000.0
640,26.0,3.0,1,0,0,0,0,1,0,130000.0
641,29.0,6.0,0,0,1,0,1,0,0,180000.0
642,32.0,8.0,1,0,0,0,0,1,0,190000.0
643,33.0,11.0,0,0,1,0,1,0,0,198000.0
644,25.0,2.0,1,0,0,0,0,1,0,110000.0
645,30.0,7.0,0,0,0,1,1,0,0,185000.0
646,27.0,4.0,1,0,0,0,0,1,0,140000.0
647,34.0,12.0,0,0,1,0,1,0,0,196000.0
648,31.0,9.0,1,0,0,0,0,1,0,195000.0
649,28.0,5.0,1,0,0,0,1,0,0,160000.0
650,26.0,3.0,1,0,0,0,0,1,0,130000.0
651,29.0,6.0,0,0,1,0,1,0,0,180000.0
652,32.0,8.0,1,0,0,0,0,1,0,190000.0
653,33.0,11.0,0,0,1,0,1,0,0,198000.0
654,24.0,1.0,1,0,0,0,0,1,0,90000.0
655,27.0,4.0,1,0,0,0,0,1,0,140000.0
656,25.0,2.0,1,0,0,0,1,0,0,110000.0
657,30.0,7.0,0,0,0,1,1,0,0,185000.0
658,31.0,9.0,1,0,0,0,0,1,0,195000.0
659,28.0,5.0,1,0,0,0,1,0,0,160000.0
660,26.0,3.0,1,0,0,0,0,1,0,130000.0
661,29.0,6.0,0,0,1,0,1,0,0,180000.0
662,32.0,8.0,1,0,0,0,0,1,0,190000.0
663,33.0,11.0,0,0,1,0,1,0,0,198000.0
664,24.0,1.0,1,0,0,0,0,1,0,90000.0
665,27.0,4.0,1,0,0,0,0,1,0,140000.0
666,25.0,2.0,1,0,0,0,1,0,0,110000.0
667,30.0,7.0,0,0,0,1,1,0,0,185000.0
668,31.0,9.0,1,0,0,0,0,1,0,195000.0
669,28.0,5.0,1,0,0,0,1,0,0,160000.0
670,26.0,3.0,1,0,0,0,0,1,0,130000.0
671,29.0,6.0,0,0,1,0,1,0,0,180000.0
672,32.0,8.0,1,0,0,0,0,1,0,190000.0
673,33.0,11.0,0,0,1,0,1,0,0,198000.0
674,24.0,1.0,1,0,0,0,0,1,0,90000.0
675,27.0,4.0,1,0,0,0,0,1,0,140000.0
676,23.0,1.0,1,0,0,0,0,1,0,90000.0
677,27.0,4.0,0,0,1,0,1,0,0,150000.0
678,32.0,8.0,1,0,0,0,0,1,0,190000.0
679,24.0,3.0,1,0,0,0,1,0,0,125000.0
680,25.0,2.0,1,0,0,0,0,1,0,110000.0
681,31.0,7.0,0,0,1,0,0,1,0,180000.0
682,28.0,5.0,1,0,0,0,0,1,0,160000.0
683,33.0,10.0,0,0,1,0,1,0,0,195000.0
684,26.0,3.0,1,0,0,0,0,1,0,130000.0
685,30.0,6.0,0,0,0,1,1,0,0,170000.0
686,27.0,4.0,1,0,0,0,0,1,0,140000.0
687,34.0,11.0,0,0,1,0,1,0,0,196000.0
688,23.0,1.0,1,0,0,0,0,1,0,92000.0
689,32.0,9.0,0,0,0,1,1,0,0,195000.0
690,29.0,6.0,1,0,0,0,0,1,0,170000.0
691,30.0,5.0,1,0,0,0,1,0,0,160000.0
692,26.0,3.0,1,0,0,0,0,1,0,135000.0
693,31.0,6.0,0,0,1,0,1,0,0,180000.0
694,28.0,5.0,1,0,0,0,0,1,0,165000.0
695,33.0,11.0,0,0,1,0,1,0,0,198000.0
696,24.0,1.0,1,0,0,0,0,1,0,95000.0
697,30.0,7.0,0,0,0,1,1,0,0,185000.0
698,27.0,4.0,1,0,0,0,0,1,0,140000.0
699,34.0,12.0,0,0,1,0,1,0,0,196000.0
700,25.0,2.0,1,0,0,0,0,1,0,115000.0
701,29.0,6.0,0,0,1,0,1,0,0,180000.0
702,32.0,8.0,1,0,0,0,0,1,0,190000.0
703,27.0,4.0,1,0,0,0,1,0,0,150000.0
704,31.0,9.0,1,0,0,0,0,1,0,195000.0
705,28.0,5.0,1,0,0,0,1,0,0,160000.0
706,33.0,11.0,0,0,1,0,0,1,0,198000.0
707,26.0,3.0,1,0,0,0,1,0,0,130000.0
708,30.0,7.0,0,0,0,1,0,1,0,185000.0
709,27.0,4.0,1,0,0,0,1,0,0,140000.0
710,34.0,12.0,0,0,1,0,0,1,0,196000.0
711,25.0,2.0,1,0,0,0,1,0,0,110000.0
712,32.0,8.0,1,0,0,0,0,1,0,190000.0
713,29.0,6.0,0,0,1,0,1,0,0,180000.0
714,30.0,5.0,1,0,0,0,0,1,0,160000.0
715,33.0,11.0,0,0,1,0,1,0,0,198000.0
716,24.0,1.0,1,0,0,0,0,1,0,90000.0
717,31.0,9.0,0,0,0,1,1,0,0,195000.0
718,28.0,5.0,1,0,0,0,0,1,0,160000.0
719,27.0,4.0,1,0,0,0,1,0,0,150000.0
720,26.0,3.0,1,0,0,0,0,1,0,130000.0
721,29.0,6.0,0,0,1,0,1,0,0,180000.0
722,32.0,8.0,1,0,0,0,0,1,0,190000.0
723,33.0,11.0,0,0,1,0,1,0,0,198000.0
724,25.0,2.0,1,0,0,0,0,1,0,110000.0
725,30.0,7.0,0,0,0,1,1,0,0,185000.0
726,27.0,4.0,1,0,0,0,0,1,0,140000.0
727,34.0,12.0,0,0,1,0,1,0,0,196000.0
728,31.0,9.0,1,0,0,0,0,1,0,195000.0
729,28.0,5.0,1,0,0,0,1,0,0,160000.0
730,26.0,3.0,1,0,0,0,0,1,0,130000.0
731,29.0,6.0,0,0,1,0,1,0,0,180000.0
732,32.0,8.0,1,0,0,0,0,1,0,190000.0
733,33.0,11.0,0,0,1,0,1,0,0,198000.0
734,24.0,1.0,1,0,0,0,0,1,0,90000.0
735,27.0,4.0,1,0,0,0,0,1,0,140000.0
736,25.0,2.0,1,0,0,0,1,0,0,110000.0
737,30.0,7.0,0,0,0,1,1,0,0,185000.0
738,31.0,9.0,1,0,0,0,0,1,0,195000.0
739,28.0,5.0,1,0,0,0,1,0,0,160000.0
740,26.0,3.0,1,0,0,0,0,1,0,130000.0
741,29.0,6.0,0,0,1,0,1,0,0,180000.0
742,32.0,8.0,1,0,0,0,0,1,0,190000.0
743,33.0,11.0,0,0,1,0,1,0,0,198000.0
744,24.0,1.0,1,0,0,0,0,1,0,90000.0
745,27.0,4.0,1,0,0,0,0,1,0,140000.0
746,25.0,2.0,1,0,0,0,1,0,0,110000.0
747,30.0,7.0,0,0,0,1,1,0,0,185000.0
748,31.0,9.0,1,0,0,0,0,1,0,195000.0
749,28.0,5.0,1,0,0,0,1,0,0,160000.0
750,26.0,3.0,1,0,0,0,0,1,0,130000.0
751,29.0,6.0,0,0,1,0,1,0,0,180000.0
752,32.0,8.0,1,0,0,0,0,1,0,190000.0
753,33.0,11.0,0,0,1,0,1,0,0,198000.0
754,24.0,1.0,1,0,0,0,0,1,0,90000.0
755,27.0,4.0,1,0,0,0,0,1,0,140000.0
756,25.0,2.0,1,0,0,0,1,0,0,110000.0
757,30.0,7.0,0,0,0,1,1,0,0,185000.0
758,31.0,9.0,1,0,0,0,0,1,0,195000.0
759,28.0,5.0,1,0,0,0,1,0,0,160000.0
760,26.0,3.0,1,0,0,0,0,1,0,130000.0
761,29.0,6.0,0,0,1,0,1,0,0,180000.0
762,32.0,8.0,1,0,0,0,0,1,0,190000.0
763,33.0,11.0,0,0,1,0,1,0,0,198000.0
764,24.0,1.0,1,0,0,0,0,1,0,90000.0
765,27.0,4.0,1,0,0,0,0,1,0,140000.0
766,25.0,2.0,1,0,0,0,1,0,0,110000.0
767,30.0,7.0,0,0,0,1,1,0,0,185000.0
768,31.0,9.0,1,0,0,0,0,1,0,195000.0
769,28.0,5.0,1,0,0,0,1,0,0,160000.0
770,26.0,3.0,1,0,0,0,0,1,0,130000.0
771,29.0,6.0,0,0,1,0,1,0,0,180000.0
772,32.0,8.0,1,0,0,0,0,1,0,190000.0
773,33.0,11.0,0,0,1,0,1,0,0,198000.0
774,24.0,1.0,1,0,0,0,0,1,0,90000.0
775,27.0,4.0,1,0,0,0,0,1,0,140000.0
776,25.0,2.0,1,0,0,0,1,0,0,110000.0
777,30.0,7.0,0,0,0,1,1,0,0,185000.0
778,31.0,9.0,1,0,0,0,0,1,0,195000.0
779,28.0,5.0,1,0,0,0,1,0,0,160000.0
780,26.0,3.0,1,0,0,0,0,1,0,130000.0
781,29.0,6.0,0,0,1,0,1,0,0,180000.0
782,32.0,8.0,1,0,0,0,0,1,0,190000.0
783,33.0,11.0,0,0,1,0,1,0,0,198000.0
784,24.0,1.0,1,0,0,0,0,1,0,90000.0
785,27.0,4.0,1,0,0,0,0,1,0,140000.0
786,25.0,2.0,1,0,0,0,1,0,0,110000.0
787,30.0,7.0,0,0,0,1,1,0,0,185000.0
788,31.0,9.0,1,0,0,0,0,1,0,195000.0
789,28.0,5.0,1,0,0,0,1,0,0,160000.0
790,26.0,3.0,1,0,0,0,0,1,0,130000.0
791,29.0,6.0,0,0,1,0,1,0,0,180000.0
792,32.0,8.0,1,0,0,0,0,1,0,190000.0
793,33.0,11.0,0,0,1,0,1,0,0,198000.0
794,24.0,1.0,1,0,0,0,0,1,0,90000.0
795,27.0,4.0,1,0,0,0,0,1,0,140000.0
796,25.0,2.0,1,0,0,0,1,0,0,110000.0
797,30.0,7.0,0,0,0,1,1,0,0,185000.0
798,31.0,9.0,1,0,0,0,0,1,0,195000.0
799,28.0,5.0,1,0,0,0,1,0,0,160000.0
800,26.0,3.0,1,0,0,0,0,1,0,130000.0
801,29.0,6.0,0,0,1,0,1,0,0,180000.0
802,32.0,8.0,1,0,0,0,0,1,0,190000.0
803,33.0,11.0,0,0,1,0,1,0,0,198000.0
804,24.0,1.0,1,0,0,0,0,1,0,90000.0
805,27.0,4.0,1,0,0,0,0,1,0,140000.0
806,25.0,2.0,1,0,0,0,1,0,0,110000.0
807,30.0,7.0,0,0,0,1,1,0,0,185000.0
808,31.0,9.0,1,0,0,0,0,1,0,195000.0
809,28.0,5.0,1,0,0,0,1,0,0,160000.0
810,25.0,3.0,1,0,0,0,0,1,0,135000.0
811,32.0,8.0,1,0,0,0,0,1,0,190000.0
812,29.0,6.0,0,0,1,0,1,0,0,180000.0
813,30.0,5.0,1,0,0,0,0,1,0,160000.0
814,24.0,1.0,1,0,0,0,0,1,0,95000.0
815,33.0,11.0,0,0,1,0,1,0,0,196000.0
816,27.0,4.0,1,0,0,0,0,1,0,140000.0
817,26.0,3.0,1,0,0,0,0,1,0,130000.0
818,30.0,7.0,0,0,0,1,1,0,0,185000.0
819,31.0,9.0,1,0,0,0,0,1,0,195000.0
820,28.0,5.0,1,0,0,0,1,0,0,160000.0
821,26.0,3.0,1,0,0,0,1,0,0,130000.0
822,30.0,7.0,0,0,0,1,0,1,0,185000.0
823,27.0,4.0,1,0,0,0,1,0,0,150000.0
824,24.0,1.0,1,0,0,0,0,1,0,90000.0
825,33.0,11.0,0,0,1,0,0,1,0,198000.0
826,25.0,2.0,1,0,0,0,0,1,0,115000.0
827,28.0,5.0,1,0,0,0,0,1,0,165000.0
828,26.0,3.0,1,0,0,0,0,1,0,130000.0
829,29.0,6.0,0,0,1,0,1,0,0,180000.0
830,32.0,8.0,1,0,0,0,0,1,0,190000.0
831,33.0,11.0,0,0,1,0,1,0,0,198000.0
832,27.0,4.0,1,0,0,0,0,1,0,140000.0
833,31.0,6.0,0,0,1,0,1,0,0,180000.0
834,30.0,5.0,1,0,0,0,0,1,0,160000.0
835,24.0,1.0,1,0,0,0,0,1,0,92000.0
836,28.0,5.0,1,0,0,0,1,0,0,160000.0
837,26.0,3.0,1,0,0,0,0,1,0,130000.0
838,32.0,8.0,1,0,0,0,0,1,0,190000.0
839,33.0,11.0,0,0,1,0,1,0,0,198000.0
840,25.0,2.0,1,0,0,0,0,1,0,110000.0
841,30.0,7.0,0,0,0,1,1,0,0,185000.0
842,27.0,4.0,1,0,0,0,0,1,0,140000.0
843,34.0,12.0,0,0,1,0,1,0,0,196000.0
844,31.0,9.0,1,0,0,0,0,1,0,195000.0
845,28.0,5.0,1,0,0,0,1,0,0,160000.0
846,26.0,3.0,1,0,0,0,0,1,0,130000.0
847,29.0,6.0,0,0,1,0,1,0,0,180000.0
848,32.0,8.0,1,0,0,0,0,1,0,190000.0
849,33.0,11.0,0,0,1,0,1,0,0,198000.0
850,24.0,1.0,1,0,0,0,0,1,0,90000.0
851,27.0,4.0,1,0,0,0,0,1,0,140000.0
852,25.0,2.0,1,0,0,0,1,0,0,110000.0
853,30.0,7.0,0,0,0,1,1,0,0,185000.0
854,31.0,9.0,1,0,0,0,0,1,0,195000.0
855,28.0,5.0,1,0,0,0,1,0,0,160000.0
856,26.0,3.0,1,0,0,0,0,1,0,130000.0
857,29.0,6.0,0,0,1,0,1,0,0,180000.0
858,32.0,8.0,1,0,0,0,0,1,0,190000.0
859,33.0,11.0,0,0,1,0,1,0,0,198000.0
860,24.0,1.0,1,0,0,0,0,1,0,90000.0
861,27.0,4.0,1,0,0,0,0,1,0,140000.0
862,25.0,2.0,1,0,0,0,1,0,0,110000.0
863,30.0,7.0,0,0,0,1,1,0,0,185000.0
864,31.0,9.0,1,0,0,0,0,1,0,195000.0
865,28.0,5.0,1,0,0,0,1,0,0,160000.0
866,26.0,3.0,1,0,0,0,0,1,0,130000.0
867,29.0,6.0,0,0,1,0,1,0,0,180000.0
868,32.0,8.0,1,0,0,0,0,1,0,190000.0
869,33.0,11.0,0,0,1,0,1,0,0,198000.0
870,24.0,1.0,1,0,0,0,0,1,0,90000.0
871,27.0,4.0,1,0,0,0,0,1,0,140000.0
872,25.0,2.0,1,0,0,0,1,0,0,110000.0
873,30.0,7.0,0,0,0,1,1,0,0,185000.0
874,31.0,9.0,1,0,0,0,0,1,0,195000.0
875,28.0,5.0,1,0,0,0,1,0,0,160000.0
876,26.0,3.0,1,0,0,0,0,1,0,130000.0
877,29.0,6.0,0,0,1,0,1,0,0,180000.0
878,32.0,8.0,1,0,0,0,0,1,0,190000.0
879,33.0,11.0,0,0,1,0,1,0,0,198000.0
880,24.0,1.0,1,0,0,0,0,1,0,90000.0
881,27.0,4.0,1,0,0,0,0,1,0,140000.0
882,25.0,2.0,1,0,0,0,1,0,0,110000.0
883,30.0,7.0,0,0,0,1,1,0,0,185000.0
884,31.0,9.0,1,0,0,0,0,1,0,195000.0
885,28.0,5.0,1,0,0,0,1,0,0,160000.0
886,26.0,3.0,1,0,0,0,0,1,0,130000.0
887,29.0,6.0,0,0,1,0,1,0,0,180000.0
888,32.0,8.0,1,0,0,0,0,1,0,190000.0
889,33.0,11.0,0,0,1,0,1,0,0,198000.0
890,24.0,1.0,1,0,0,0,0,1,0,90000.0
891,27.0,4.0,1,0,0,0,0,1,0,140000.0
892,25.0,2.0,1,0,0,0,1,0,0,110000.0
893,30.0,7.0,0,0,0,1,1,0,0,185000.0
894,31.0,9.0,1,0,0,0,0,1,0,195000.0
895,28.0,5.0,1,0,0,0,1,0,0,160000.0
896,26.0,3.0,1,0,0,0,0,1,0,130000.0
897,29.0,6.0,0,0,1,0,1,0,0,180000.0
898,32.0,8.0,1,0,0,0,0,1,0,190000.0
899,33.0,11.0,0,0,1,0,1,0,0,198000.0
900,24.0,1.0,1,0,0,0,0,1,0,90000.0
901,27.0,4.0,1,0,0,0,0,1,0,140000.0
902,25.0,2.0,1,0,0,0,1,0,0,110000.0
903,30.0,7.0,0,0,0,1,1,0,0,185000.0
904,31.0,9.0,1,0,0,0,0,1,0,195000.0
905,28.0,5.0,1,0,0,0,1,0,0,160000.0
906,26.0,3.0,1,0,0,0,0,1,0,130000.0
907,29.0,6.0,0,0,1,0,1,0,0,180000.0
908,32.0,8.0,1,0,0,0,0,1,0,190000.0
909,33.0,11.0,0,0,1,0,1,0,0,198000.0
910,24.0,1.0,1,0,0,0,0,1,0,90000.0
911,27.0,4.0,1,0,0,0,0,1,0,140000.0
912,25.0,2.0,1,0,0,0,1,0,0,110000.0
913,30.0,7.0,0,0,0,1,1,0,0,185000.0
914,31.0,9.0,1,0,0,0,0,1,0,195000.0
915,28.0,5.0,1,0,0,0,1,0,0,160000.0
916,26.0,3.0,1,0,0,0,0,1,0,130000.0
917,29.0,6.0,0,0,1,0,1,0,0,180000.0
918,32.0,8.0,1,0,0,0,0,1,0,190000.0
919,33.0,11.0,0,0,1,0,1,0,0,198000.0
920,24.0,1.0,1,0,0,0,0,1,0,90000.0
921,27.0,4.0,1,0,0,0,0,1,0,140000.0
922,25.0,2.0,1,0,0,0,1,0,0,110000.0
923,30.0,7.0,0,0,0,1,1,0,0,185000.0
924,31.0,9.0,1,0,0,0,0,1,0,195000.0
925,28.0,5.0,1,0,0,0,1,0,0,160000.0
926,26.0,3.0,1,0,0,0,0,1,0,130000.0
927,29.0,6.0,0,0,1,0,1,0,0,180000.0
928,32.0,8.0,1,0,0,0,0,1,0,190000.0
929,33.0,11.0,0,0,1,0,1,0,0,198000.0
930,24.0,1.0,1,0,0,0,0,1,0,90000.0
931,27.0,4.0,1,0,0,0,0,1,0,140000.0
932,25.0,2.0,1,0,0,0,1,0,0,110000.0
933,30.0,7.0,0,0,0,1,1,0,0,185000.0
934,31.0,9.0,1,0,0,0,0,1,0,195000.0
935,28.0,5.0,1,0,0,0,1,0,0,160000.0
936,26.0,3.0,1,0,0,0,0,1,0,130000.0
937,29.0,6.0,0,0,1,0,1,0,0,180000.0
938,32.0,8.0,1,0,0,0,0,1,0,190000.0
939,33.0,11.0,0,0,1,0,1,0,0,198000.0
940,24.0,1.0,1,0,0,0,0,1,0,90000.0
941,27.0,4.0,1,0,0,0,0,1,0,140000.0
942,25.0,2.0,1,0,0,0,1,0,0,110000.0
943,30.0,7.0,0,0,0,1,1,0,0,185000.0
944,32.0,5.0,1,0,0,0,0,1,0,135000.0
945,27.0,3.0,0,0,1,0,1,0,0,180000.0
946,40.0,12.0,1,0,0,0,0,1,0,195000.0
947,35.0,8.0,1,0,0,0,1,0,0,165000.0
948,43.0,15.0,0,0,1,0,0,1,0,198000.0
949,29.0,4.0,1,0,0,0,1,0,0,150000.0
950,36.0,9.0,1,0,0,0,0,1,0,162000.0
951,31.0,6.0,0,0,1,0,0,1,0,175000.0
952,42.0,13.0,1,0,0,0,1,0,0,197000.0
953,33.0,7.0,1,0,0,0,0,1,0,142000.0
954,29.0,4.0,0,0,1,0,1,0,0,182000.0
955,41.0,11.0,1,0,0,0,0,1,0,185000.0
956,35.0,8.0,1,0,0,0,1,0,0,170000.0
957,27.0,4.0,1,0,0,0,0,1,0,160000.0
958,32.0,8.0,1,0,0,0,0,1,0,180000.0
959,29.0,6.0,0,0,1,0,1,0,0,150000.0
