,Unnamed: 0,Age,Gender,Education Level,Job Title,Years of Experience,Salary
408,408,34.0,Male,Bachelor,Product Manager,9.0,185000.0
409,409,25.0,Female,Master,Data Analyst,1.0,100000.0
410,410,33.0,Male,PhD,Data Scientist,8.0,190000.0
411,411,31.0,Female,Bachelor,Software Engineer,6.0,155000.0
412,412,28.0,Male,Master,Product Manager,3.0,130000.0
413,413,30.0,Female,Bachelor,Data Analyst,5.0,145000.0
414,414,28.0,Male,Bachelor,Software Engineer,3.0,125000.0
415,415,26.0,Female,Master,Product Manager,2.0,120000.0
416,416,27.0,Male,Bachelor,Data Analyst,2.0,110000.0
417,417,30.0,Female,PhD,Data Scientist,5.0,180000.0
418,418,29.0,Male,Bachelor,Software Engineer,4.0,140000.0
419,419,32.0,Male,Bachelor,Product Manager,7.0,170000.0
420,420,25.0,Female,Master,Data Analyst,1.0,100000.0
421,421,33.0,Male,PhD,Data Scientist,8.0,190000.0
422,422,31.0,Female,Bachelor,Software Engineer,6.0,155000.0
423,423,28.0,Male,Master,Product Manager,3.0,130000.0
424,424,30.0,Female,Bachelor,Data Analyst,5.0,145000.0
425,425,27.0,Male,PhD,Data Scientist,2.0,115000.0
426,426,29.0,Female,Bachelor,Software Engineer,4.0,140000.0
427,427,34.0,Male,Bachelor,Product Manager,9.0,185000.0
428,428,25.0,Female,Master,Data Analyst,1.0,100000.0
429,429,33.0,Male,PhD,Data Scientist,8.0,190000.0
430,430,31.0,Female,Bachelor,Software Engineer,6.0,155000.0
431,431,28.0,Male,Master,Product Manager,3.0,130000.0
432,432,30.0,Female,Bachelor,Data Analyst,5.0,145000.0
433,433,28.0,Male,Bachelor,Software Engineer,3.0,125000.0
434,434,26.0,Female,Master,Product Manager,2.0,120000.0
435,435,27.0,Male,Bachelor,Data Analyst,2.0,110000.0
436,436,30.0,Female,PhD,Data Scientist,5.0,180000.0
437,437,29.0,Male,Bachelor,Software Engineer,4.0,140000.0
438,438,32.0,Male,Bachelor,Product Manager,7.0,170000.0
439,439,25.0,Female,Master,Data Analyst,1.0,100000.0
440,440,33.0,Male,PhD,Data Scientist,8.0,190000.0
441,441,31.0,Female,Bachelor,Software Engineer,6.0,155000.0
442,442,28.0,Male,Master,Product Manager,3.0,130000.0
443,443,30.0,Female,Bachelor,Data Analyst,5.0,145000.0
444,444,27.0,Male,PhD,Data Scientist,2.0,115000.0
445,445,29.0,Female,Bachelor,Software Engineer,4.0,140000.0
446,446,34.0,Male,Bachelor,Product Manager,9.0,185000.0
447,447,25.0,Female,Master,Data Analyst,1.0,100000.0
448,448,33.0,Male,PhD,Data Scientist,8.0,190000.0
449,449,31.0,Female,Bachelor,Software Engineer,6.0,155000.0
450,450,28.0,Male,Master,Product Manager,3.0,130000.0
451,451,30.0,Female,Bachelor,Data Analyst,5.0,145000.0
452,452,27.0,Male,PhD,Data Scientist,2.0,115000.0
453,453,29.0,Female,Bachelor,Software Engineer,4.0,140000.0
454,454,34.0,Male,Bachelor,Product Manager,9.0,185000.0
455,455,25.0,Female,Master,Data Analyst,1.0,100000.0
456,456,33.0,Male,PhD,Data Scientist,8.0,190000.0
457,457,31.0,Female,Bachelor,Software Engineer,6.0,155000.0
458,458,28.0,Male,Master,Product Manager,3.0,130000.0
459,459,30.0,Female,Bachelor,Data Analyst,5.0,145000.0
460,460,28.0,Male,Bachelor,Software Engineer,3.0,125000.0
461,461,26.0,Female,Master,Product Manager,2.0,120000.0
462,462,27.0,Male,Bachelor,Data Analyst,2.0,110000.0
463,463,30.0,Female,PhD,Data Scientist,5.0,180000.0
464,464,29.0,Male,Bachelor,Software Engineer,4.0,140000.0
465,465,32.0,Male,Bachelor,Product Manager,7.0,170000.0
466,466,25.0,Female,Master,Data Analyst,1.0,100000.0
467,467,33.0,Male,PhD,Data Scientist,8.0,190000.0
468,468,31.0,Female,Bachelor,Software Engineer,6.0,155000.0
469,469,28.0,Male,Master,Product Manager,3.0,130000.0
470,470,30.0,Female,Bachelor,Data Analyst,5.0,145000.0
471,471,27.0,Male,PhD,Data Scientist,2.0,115000.0
472,472,29.0,Female,Bachelor,Software Engineer,4.0,140000.0
473,473,34.0,Male,Bachelor,Product Manager,9.0,185000.0
474,474,25.0,Female,Master,Data Analyst,1.0,100000.0
475,475,33.0,Male,PhD,Data Scientist,8.0,190000.0
476,476,31.0,Female,Bachelor,Software Engineer,6.0,155000.0
477,477,28.0,Male,Master,Product Manager,3.0,130000.0
478,478,30.0,Female,Bachelor,Data Analyst,5.0,145000.0
479,479,27.0,Male,PhD,Data Scientist,2.0,115000.0
480,480,29.0,Female,Bachelor,Software Engineer,4.0,140000.0
481,481,34.0,Male,Bachelor,Product Manager,9.0,185000.0
482,482,25.0,Female,Master,Data Analyst,1.0,100000.0
483,483,33.0,Male,PhD,Data Scientist,8.0,190000.0
484,484,31.0,Female,Bachelor,Software Engineer,6.0,155000.0
485,485,28.0,Male,Master,Product Manager,3.0,130000.0
486,486,30.0,Female,Bachelor,Data Analyst,5.0,145000.0
487,487,27.0,Male,PhD,Data Scientist,2.0,115000.0
488,488,29.0,Female,Bachelor,Software Engineer,4.0,140000.0
489,489,34.0,Male,Bachelor,Product Manager,9.0,185000.0
490,490,25.0,Female,Master,Data Analyst,1.0,100000.0
491,491,33.0,Male,PhD,Data Scientist,8.0,190000.0
492,492,31.0,Female,Bachelor,Software Engineer,6.0,155000.0
493,493,28.0,Male,Master,Product Manager,3.0,130000.0
494,494,30.0,Female,Bachelor,Data Analyst,5.0,145000.0
495,495,27.0,Male,PhD,Data Scientist,2.0,115000.0
496,496,29.0,Female,Bachelor,Software Engineer,4.0,140000.0
497,497,34.0,Male,Bachelor,Product Manager,9.0,185000.0
498,498,25.0,Female,Master,Data Analyst,1.0,100000.0
499,499,33.0,Male,PhD,Data Scientist,8.0,190000.0
500,500,31.0,Female,Bachelor,Software Engineer,6.0,155000.0
501,501,28.0,Male,Master,Product Manager,3.0,130000.0
502,502,30.0,Female,Bachelor,Data Analyst,5.0,145000.0
503,503,27.0,Male,PhD,Data Scientist,2.0,115000.0
504,504,29.0,Female,Bachelor,Software Engineer,4.0,140000.0
505,505,34.0,Male,Bachelor,Product Manager,9.0,185000.0
506,506,26.0,Male,Bachelor,Data Analyst,3.0,130000.0
507,507,29.0,Female,Master,Data Scientist,6.0,180000.0
508,508,32.0,Male,Bachelor,Software Engineer,8.0,190000.0
509,509,27.0,Female,Bachelor,Product Manager,4.0,150000.0
510,510,24.0,Male,Bachelor,Data Analyst,1.0,90000.0
511,511,31.0,Female,Master,Data Scientist,9.0,195000.0
512,512,28.0,Male,Bachelor,Software Engineer,5.0,160000.0
513,513,33.0,Female,Master,Product Manager,11.0,198000.0
514,514,25.0,Male,Bachelor,Data Analyst,2.0,110000.0
515,515,30.0,Female,PhD,Data Scientist,7.0,185000.0
516,516,27.0,Male,Bachelor,Software Engineer,4.0,140000.0
517,517,34.0,Female,Master,Product Manager,12.0,196000.0
518,518,23.0,Male,Bachelor,Data Analyst,1.0,95000.0
519,519,32.0,Female,PhD,Data Scientist,10.0,193000.0
520,520,29.0,Male,Bachelor,Software Engineer,6.0,175000.0
521,521,30.0,Female,Bachelor,Product Manager,5.0,160000.0
522,522,26.0,Male,Bachelor,Data Analyst,3.0,130000.0
523,523,31.0,Female,Master,Data Scientist,6.0,180000.0
524,524,28.0,Male,Bachelor,Software Engineer,5.0,160000.0
525,525,33.0,Female,Master,Product Manager,11.0,198000.0
526,526,24.0,Male,Bachelor,Data Analyst,1.0,90000.0
527,527,30.0,Female,PhD,Data Scientist,7.0,185000.0
528,528,27.0,Male,Bachelor,Software Engineer,4.0,140000.0
529,529,34.0,Female,Master,Product Manager,12.0,196000.0
530,530,25.0,Male,Bachelor,Data Analyst,2.0,110000.0
531,531,29.0,Female,Master,Data Scientist,6.0,180000.0
532,532,32.0,Male,Bachelor,Software Engineer,8.0,190000.0
533,533,27.0,Female,Bachelor,Product Manager,4.0,150000.0
534,534,31.0,Male,Bachelor,Data Analyst,9.0,195000.0
535,535,28.0,Female,Bachelor,Software Engineer,5.0,160000.0
536,536,33.0,Male,Master,Product Manager,11.0,198000.0
537,537,26.0,Female,Bachelor,Data Analyst,3.0,130000.0
538,538,30.0,Male,PhD,Data Scientist,7.0,185000.0
539,539,27.0,Female,Bachelor,Software Engineer,4.0,140000.0
540,540,34.0,Male,Master,Product Manager,12.0,196000.0
541,541,25.0,Female,Bachelor,Data Analyst,2.0,110000.0
542,542,32.0,Male,Bachelor,Software Engineer,8.0,190000.0
543,543,29.0,Female,Master,Data Scientist,6.0,180000.0
544,544,30.0,Male,Bachelor,Data Analyst,5.0,160000.0
545,545,33.0,Female,Master,Product Manager,11.0,198000.0
546,546,24.0,Male,Bachelor,Data Analyst,1.0,90000.0
547,547,31.0,Female,PhD,Data Scientist,9.0,195000.0
548,548,28.0,Male,Bachelor,Software Engineer,5.0,160000.0
549,549,27.0,Female,Bachelor,Product Manager,4.0,150000.0
550,550,26.0,Male,Bachelor,Data Analyst,3.0,130000.0
551,551,29.0,Female,Master,Data Scientist,6.0,180000.0
552,552,32.0,Male,Bachelor,Software Engineer,8.0,190000.0
553,553,33.0,Female,Master,Product Manager,11.0,198000.0
554,554,25.0,Male,Bachelor,Data Analyst,2.0,110000.0
555,555,30.0,Female,PhD,Data Scientist,7.0,185000.0
556,556,27.0,Male,Bachelor,Software Engineer,4.0,140000.0
557,557,34.0,Female,Master,Product Manager,12.0,196000.0
558,558,31.0,Male,Bachelor,Data Analyst,9.0,195000.0
559,559,28.0,Female,Bachelor,Software Engineer,5.0,160000.0
560,560,26.0,Male,Bachelor,Data Analyst,3.0,130000.0
561,561,29.0,Female,Master,Data Scientist,6.0,180000.0
562,562,32.0,Male,Bachelor,Software Engineer,8.0,190000.0
563,563,33.0,Female,Master,Product Manager,11.0,198000.0
564,564,24.0,Male,Bachelor,Data Analyst,1.0,90000.0
565,565,27.0,Male,Bachelor,Software Engineer,4.0,140000.0
566,566,25.0,Female,Bachelor,Data Analyst,2.0,110000.0
567,567,30.0,Female,PhD,Data Scientist,7.0,185000.0
568,568,31.0,Male,Bachelor,Data Analyst,9.0,195000.0
569,569,28.0,Female,Bachelor,Software Engineer,5.0,160000.0
570,570,26.0,Male,Bachelor,Data Analyst,3.0,130000.0
571,571,29.0,Female,Master,Data Scientist,6.0,180000.0
572,572,32.0,Male,Bachelor,Software Engineer,8.0,190000.0
573,573,33.0,Female,Master,Product Manager,11.0,198000.0
574,574,24.0,Male,Bachelor,Data Analyst,1.0,90000.0
575,575,27.0,Male,Bachelor,Software Engineer,4.0,140000.0
576,576,25.0,Female,Bachelor,Data Analyst,2.0,110000.0
577,577,30.0,Female,PhD,Data Scientist,7.0,185000.0
578,578,31.0,Male,Bachelor,Data Analyst,9.0,195000.0
579,579,28.0,Female,Bachelor,Software Engineer,5.0,160000.0
580,580,26.0,Male,Bachelor,Data Analyst,3.0,130000.0
581,581,29.0,Female,Master,Data Scientist,6.0,180000.0
582,582,32.0,Male,Bachelor,Software Engineer,8.0,190000.0
583,583,33.0,Female,Master,Product Manager,11.0,198000.0
584,584,24.0,Male,Bachelor,Data Analyst,1.0,90000.0
585,585,27.0,Male,Bachelor,Software Engineer,4.0,140000.0
586,586,25.0,Female,Bachelor,Data Analyst,2.0,110000.0
587,587,30.0,Female,PhD,Data Scientist,7.0,185000.0
588,588,31.0,Male,Bachelor,Data Analyst,9.0,195000.0
589,589,28.0,Female,Bachelor,Software Engineer,5.0,160000.0
590,590,26.0,Male,Bachelor,Data Analyst,3.0,130000.0
591,591,29.0,Female,Master,Data Scientist,6.0,180000.0
592,592,32.0,Male,Bachelor,Software Engineer,8.0,190000.0
593,593,33.0,Female,Master,Product Manager,11.0,198000.0
594,594,24.0,Male,Bachelor,Data Analyst,1.0,90000.0
595,595,27.0,Male,Bachelor,Software Engineer,4.0,140000.0
596,596,25.0,Male,Bachelor,Data Analyst,2.0,125000.0
597,597,28.0,Female,Master,Data Scientist,6.0,175000.0
598,598,30.0,Male,Bachelor,Software Engineer,8.0,190000.0
599,599,27.0,Female,Bachelor,Product Manager,4.0,150000.0
600,600,24.0,Male,Bachelor,Data Analyst,1.0,95000.0
601,601,31.0,Male,Master,Data Scientist,9.0,195000.0
602,602,28.0,Male,Bachelor,Software Engineer,5.0,160000.0
603,603,33.0,Female,Master,Product Manager,11.0,198000.0
604,604,26.0,Male,Bachelor,Data Analyst,3.0,130000.0
605,605,30.0,Female,PhD,Data Scientist,7.0,185000.0
606,606,27.0,Male,Bachelor,Software Engineer,4.0,140000.0
607,607,34.0,Female,Master,Product Manager,12.0,196000.0
608,608,23.0,Male,Bachelor,Data Analyst,1.0,90000.0
609,609,32.0,Female,PhD,Data Scientist,10.0,193000.0
610,610,29.0,Male,Bachelor,Software Engineer,6.0,170000.0
611,611,30.0,Female,Bachelor,Product Manager,5.0,160000.0
612,612,26.0,Male,Bachelor,Data Analyst,3.0,135000.0
613,613,31.0,Female,Master,Data Scientist,6.0,180000.0
614,614,28.0,Male,Bachelor,Software Engineer,5.0,160000.0
615,615,33.0,Female,Master,Product Manager,11.0,198000.0
616,616,24.0,Male,Bachelor,Data Analyst,1.0,90000.0
617,617,30.0,Female,PhD,Data Scientist,7.0,185000.0
618,618,27.0,Male,Bachelor,Software Engineer,4.0,140000.0
619,619,34.0,Female,Master,Product Manager,12.0,196000.0
620,620,25.0,Male,Bachelor,Data Analyst,2.0,115000.0
621,621,29.0,Female,Master,Data Scientist,6.0,180000.0
622,622,32.0,Male,Bachelor,Software Engineer,8.0,190000.0
623,623,27.0,Female,Bachelor,Product Manager,4.0,150000.0
624,624,31.0,Male,Bachelor,Data Analyst,9.0,195000.0
625,625,28.0,Female,Bachelor,Software Engineer,5.0,160000.0
626,626,33.0,Male,Master,Product Manager,11.0,198000.0
627,627,26.0,Female,Bachelor,Data Analyst,3.0,130000.0
628,628,30.0,Male,PhD,Data Scientist,7.0,185000.0
629,629,27.0,Female,Bachelor,Software Engineer,4.0,140000.0
630,630,34.0,Male,Master,Product Manager,12.0,196000.0
631,631,25.0,Female,Bachelor,Data Analyst,2.0,110000.0
632,632,32.0,Male,Bachelor,Software Engineer,8.0,190000.0
633,633,29.0,Female,Master,Data Scientist,6.0,180000.0
634,634,30.0,Male,Bachelor,Data Analyst,5.0,160000.0
635,635,33.0,Female,Master,Product Manager,11.0,198000.0
636,636,24.0,Male,Bachelor,Data Analyst,1.0,90000.0
637,637,31.0,Female,PhD,Data Scientist,9.0,195000.0
638,638,28.0,Male,Bachelor,Software Engineer,5.0,160000.0
639,639,27.0,Female,Bachelor,Product Manager,4.0,150000.0
640,640,26.0,Male,Bachelor,Data Analyst,3.0,130000.0
641,641,29.0,Female,Master,Data Scientist,6.0,180000.0
642,642,32.0,Male,Bachelor,Software Engineer,8.0,190000.0
643,643,33.0,Female,Master,Product Manager,11.0,198000.0
644,644,25.0,Male,Bachelor,Data Analyst,2.0,110000.0
645,645,30.0,Female,PhD,Data Scientist,7.0,185000.0
646,646,27.0,Male,Bachelor,Software Engineer,4.0,140000.0
647,647,34.0,Female,Master,Product Manager,12.0,196000.0
648,648,31.0,Male,Bachelor,Data Analyst,9.0,195000.0
649,649,28.0,Female,Bachelor,Software Engineer,5.0,160000.0
650,650,26.0,Male,Bachelor,Data Analyst,3.0,130000.0
651,651,29.0,Female,Master,Data Scientist,6.0,180000.0
652,652,32.0,Male,Bachelor,Software Engineer,8.0,190000.0
653,653,33.0,Female,Master,Product Manager,11.0,198000.0
654,654,24.0,Male,Bachelor,Data Analyst,1.0,90000.0
655,655,27.0,Male,Bachelor,Software Engineer,4.0,140000.0
656,656,25.0,Female,Bachelor,Data Analyst,2.0,110000.0
657,657,30.0,Female,PhD,Data Scientist,7.0,185000.0
658,658,31.0,Male,Bachelor,Data Analyst,9.0,195000.0
659,659,28.0,Female,Bachelor,Software Engineer,5.0,160000.0
660,660,26.0,Male,Bachelor,Data Analyst,3.0,130000.0
661,661,29.0,Female,Master,Data Scientist,6.0,180000.0
662,662,32.0,Male,Bachelor,Software Engineer,8.0,190000.0
663,663,33.0,Female,Master,Product Manager,11.0,198000.0
664,664,24.0,Male,Bachelor,Data Analyst,1.0,90000.0
665,665,27.0,Male,Bachelor,Software Engineer,4.0,140000.0
666,666,25.0,Female,Bachelor,Data Analyst,2.0,110000.0
667,667,30.0,Female,PhD,Data Scientist,7.0,185000.0
668,668,31.0,Male,Bachelor,Data Analyst,9.0,195000.0
669,669,28.0,Female,Bachelor,Software Engineer,5.0,160000.0
670,670,26.0,Male,Bachelor,Data Analyst,3.0,130000.0
671,671,29.0,Female,Master,Data Scientist,6.0,180000.0
672,672,32.0,Male,Bachelor,Software Engineer,8.0,190000.0
673,673,33.0,Female,Master,Product Manager,11.0,198000.0
674,674,24.0,Male,Bachelor,Data Analyst,1.0,90000.0
675,675,27.0,Male,Bachelor,Software Engineer,4.0,140000.0
676,676,23.0,Male,Bachelor,Data Analyst,1.0,90000.0
677,677,27.0,Female,Master,Data Scientist,4.0,150000.0
678,678,32.0,Male,Bachelor,Software Engineer,8.0,190000.0
679,679,24.0,Female,Bachelor,Product Manager,3.0,125000.0
680,680,25.0,Male,Bachelor,Data Analyst,2.0,110000.0
681,681,31.0,Male,Master,Data Scientist,7.0,180000.0
682,682,28.0,Male,Bachelor,Software Engineer,5.0,160000.0
683,683,33.0,Female,Master,Product Manager,10.0,195000.0
684,684,26.0,Male,Bachelor,Data Analyst,3.0,130000.0
685,685,30.0,Female,PhD,Data Scientist,6.0,170000.0
686,686,27.0,Male,Bachelor,Software Engineer,4.0,140000.0
687,687,34.0,Female,Master,Product Manager,11.0,196000.0
688,688,23.0,Male,Bachelor,Data Analyst,1.0,92000.0
689,689,32.0,Female,PhD,Data Scientist,9.0,195000.0
690,690,29.0,Male,Bachelor,Software Engineer,6.0,170000.0
691,691,30.0,Female,Bachelor,Product Manager,5.0,160000.0
692,692,26.0,Male,Bachelor,Data Analyst,3.0,135000.0
693,693,31.0,Female,Master,Data Scientist,6.0,180000.0
694,694,28.0,Male,Bachelor,Software Engineer,5.0,165000.0
695,695,33.0,Female,Master,Product Manager,11.0,198000.0
696,696,24.0,Male,Bachelor,Data Analyst,1.0,95000.0
697,697,30.0,Female,PhD,Data Scientist,7.0,185000.0
698,698,27.0,Male,Bachelor,Software Engineer,4.0,140000.0
699,699,34.0,Female,Master,Product Manager,12.0,196000.0
700,700,25.0,Male,Bachelor,Data Analyst,2.0,115000.0
701,701,29.0,Female,Master,Data Scientist,6.0,180000.0
702,702,32.0,Male,Bachelor,Software Engineer,8.0,190000.0
703,703,27.0,Female,Bachelor,Product Manager,4.0,150000.0
704,704,31.0,Male,Bachelor,Data Analyst,9.0,195000.0
705,705,28.0,Female,Bachelor,Software Engineer,5.0,160000.0
706,706,33.0,Male,Master,Product Manager,11.0,198000.0
707,707,26.0,Female,Bachelor,Data Analyst,3.0,130000.0
708,708,30.0,Male,PhD,Data Scientist,7.0,185000.0
709,709,27.0,Female,Bachelor,Software Engineer,4.0,140000.0
710,710,34.0,Male,Master,Product Manager,12.0,196000.0
711,711,25.0,Female,Bachelor,Data Analyst,2.0,110000.0
712,712,32.0,Male,Bachelor,Software Engineer,8.0,190000.0
713,713,29.0,Female,Master,Data Scientist,6.0,180000.0
714,714,30.0,Male,Bachelor,Data Analyst,5.0,160000.0
715,715,33.0,Female,Master,Product Manager,11.0,198000.0
716,716,24.0,Male,Bachelor,Data Analyst,1.0,90000.0
717,717,31.0,Female,PhD,Data Scientist,9.0,195000.0
718,718,28.0,Male,Bachelor,Software Engineer,5.0,160000.0
719,719,27.0,Female,Bachelor,Product Manager,4.0,150000.0
720,720,26.0,Male,Bachelor,Data Analyst,3.0,130000.0
721,721,29.0,Female,Master,Data Scientist,6.0,180000.0
722,722,32.0,Male,Bachelor,Software Engineer,8.0,190000.0
723,723,33.0,Female,Master,Product Manager,11.0,198000.0
724,724,25.0,Male,Bachelor,Data Analyst,2.0,110000.0
725,725,30.0,Female,PhD,Data Scientist,7.0,185000.0
726,726,27.0,Male,Bachelor,Software Engineer,4.0,140000.0
727,727,34.0,Female,Master,Product Manager,12.0,196000.0
728,728,31.0,Male,Bachelor,Data Analyst,9.0,195000.0
729,729,28.0,Female,Bachelor,Software Engineer,5.0,160000.0
730,730,26.0,Male,Bachelor,Data Analyst,3.0,130000.0
731,731,29.0,Female,Master,Data Scientist,6.0,180000.0
732,732,32.0,Male,Bachelor,Software Engineer,8.0,190000.0
733,733,33.0,Female,Master,Product Manager,11.0,198000.0
734,734,24.0,Male,Bachelor,Data Analyst,1.0,90000.0
735,735,27.0,Male,Bachelor,Software Engineer,4.0,140000.0
736,736,25.0,Female,Bachelor,Data Analyst,2.0,110000.0
737,737,30.0,Female,PhD,Data Scientist,7.0,185000.0
738,738,31.0,Male,Bachelor,Data Analyst,9.0,195000.0
739,739,28.0,Female,Bachelor,Software Engineer,5.0,160000.0
740,740,26.0,Male,Bachelor,Data Analyst,3.0,130000.0
741,741,29.0,Female,Master,Data Scientist,6.0,180000.0
742,742,32.0,Male,Bachelor,Software Engineer,8.0,190000.0
743,743,33.0,Female,Master,Product Manager,11.0,198000.0
744,744,24.0,Male,Bachelor,Data Analyst,1.0,90000.0
745,745,27.0,Male,Bachelor,Software Engineer,4.0,140000.0
746,746,25.0,Female,Bachelor,Data Analyst,2.0,110000.0
747,747,30.0,Female,PhD,Data Scientist,7.0,185000.0
748,748,31.0,Male,Bachelor,Data Analyst,9.0,195000.0
749,749,28.0,Female,Bachelor,Software Engineer,5.0,160000.0
750,750,26.0,Male,Bachelor,Data Analyst,3.0,130000.0
751,751,29.0,Female,Master,Data Scientist,6.0,180000.0
752,752,32.0,Male,Bachelor,Software Engineer,8.0,190000.0
753,753,33.0,Female,Master,Product Manager,11.0,198000.0
754,754,24.0,Male,Bachelor,Data Analyst,1.0,90000.0
755,755,27.0,Male,Bachelor,Software Engineer,4.0,140000.0
756,756,25.0,Female,Bachelor,Data Analyst,2.0,110000.0
757,757,30.0,Female,PhD,Data Scientist,7.0,185000.0
758,758,31.0,Male,Bachelor,Data Analyst,9.0,195000.0
759,759,28.0,Female,Bachelor,Software Engineer,5.0,160000.0
760,760,26.0,Male,Bachelor,Data Analyst,3.0,130000.0
761,761,29.0,Female,Master,Data Scientist,6.0,180000.0
762,762,32.0,Male,Bachelor,Software Engineer,8.0,190000.0
763,763,33.0,Female,Master,Product Manager,11.0,198000.0
764,764,24.0,Male,Bachelor,Data Analyst,1.0,90000.0
765,765,27.0,Male,Bachelor,Software Engineer,4.0,140000.0
766,766,25.0,Female,Bachelor,Data Analyst,2.0,110000.0
